gene_name,gene_synonym
Gm49667,nan
Gm7423,nan
Gm17555,nan
Klrk1,D6H12S2489E|Nkg2d|NKG2-D
Gm24926,nan
Gm26346,nan
Irf2bpl,6430527G18Rik
Gm21878,nan
Gm19224,nan
Mir670hg,E530001K10Rik
Dhfr,8430436I03Rik
Cadm4,SynCAM 4|Necl-4|Igsf4c|Tsll2
Gm43807,nan
Gm45217,nan
Npr2,guanylyl cyclase-B|cn|pwe
C230071H17Rik,nan
Gm6031,nan
Gm15547,nan
Ugt2b36,nan
Gm47464,nan
Gm5660,nan
Sclt1,Tg(CAG-sb10)1Dla|2610207F23Rik|Tg(ACTB-sb10)1Dla|4931421F20Rik|CAGGS-SB10
Cic,1200010B10Rik
Gm10475,nan
Gm28939,nan
Gm10290,nan
Gm26726,nan
Gm13163,nan
Gm10722,nan
Gm23296,nan
Gm5997,nan
Olfr418,Olfr418-ps1|GA_x6K02T2R7CC-581296-580364|MOR267-8|Olfr1403|MOR267-12P|GA_x6K02T2P20D-20826777-20827719
Gm6439,nan
Gm8039,nan
Padi1,Pad type 1|Pdi1
Gm5142,nan
Clk3,nan
Gm16367,nan
Tmem30c,4933409A18Rik|4933401B01Rik
Gm34237,nan
Gm13712,nan
Ear-ps3,nan
Gm7260,nan
C1ql2,CTRP10
Gm26197,nan
Gm13596,nan
Arhgap33os,LOC381868|Gm1082
Gm13884,nan
Gm18079,nan
Gm4950,nan
Gm18672,nan
Vmn1r-ps13,nan
Gm3103,nan
Gm27241,nan
Gm10580,nan
Ly6h,nan
Lilrb4a,Gp49b|Lilrb4|ILT3|HM18|CD85K
Gm25037,nan
Gm4017,nan
Mir146b,mmu-mir-146b|mir 146b|Mirn146b
1700064J06Rik,nan
Gm43571,nan
Gm14016,nan
Prrt4,D330027H18Rik
Gm48988,nan
Gm50492,nan
Vmn2r-ps75,nan
Pcgf2,Rnf110|mel-18|Mel18|Zfp144
Trdj1,Gm17016
Gm38340,nan
Adrb1,beta 1-AR|Adrb-1
Il27ra,WSX-1|Tccr|IL-27R
Vmn1r-ps127,Gm11326
Gm38186,nan
Gm8824,nan
Ces2g,2210023G05Rik
Gabrg2,GABAA-R|gamma2|Gabrg-2
Gm15065,nan
Gm38386,nan
Phf1,Tctex3|D17Ertd455e|Tctex-3|PHF2|mPcl1
C030013G03Rik,nan
Klk8,Nrpn|Prss19|BSP1
Herc4,4921531D01Rik|1700056O17Rik|9530080M15Rik
Gpr155,1110017O10Rik|DEPDC3|PGR22|F730029F15Rik
Ifit3b,I830012O16Rik
Sh2d4b,A430109M18Rik
Gm50461,nan
Tle2,Grg2
Gm26661,nan
Slc25a17,34kDa|PMP34
5930403N24Rik,nan
Mtmr6,4022440C11Rik
Gm8935,nan
Clcn1,Clc-1|Clc1|nmf355|SMCC1
Gm44384,nan
Tmem33,1600019D15Rik|1110006G02Rik|2410089A21Rik|2700052H22Rik|5430406L04Rik
Gm7496,nan
Stambp-ps2,Gm17998|Stambp-ps1
Gm50227,nan
Lncbate1,Lnc-BATE1|3010033K07Rik
Gm40598,nan
Gm26802,nan
C78197,nan
Gm20788,nan
Olfr344,MOR136-12|GA_x6K02T2NLDC-33262744-33263673
2900076A07Rik,nan
A930001M01Rik,nan
A330087D11Rik,nan
Gm43805,nan
Fam25c,2200001I15Rik
Mrc1,MR|CD206
Cnbd1,nan
Recql,RecQ1
Gm18540,nan
Gm23230,nan
Gm32858,Gm7261
2210406O10Rik,nan
Gm16477,nan
Trgc4,Tcrg-C4
Gm33336,nan
Mir181a-2,mmu-mir-181a-2|mmu-mir-181a|mir-181a|Mirn181a-2|Mirn181|Mirn181a|miR-181
Gm25821,nan
Gm6157,nan
Gm12768,nan
Gm50389,nan
H3c1,Hist1h3a
Gm35363,Gm45599
Sike1,2810005O12Rik|5730470L24Rik
Gm24145,nan
Traj16,Gm16656
Gm5425,nan
Pim3,Kid1|KID-1/kinase induced by depolarization
4930452A19Rik,nan
Gm47102,nan
Gm12439,nan
Vmn2r-ps121,nan
Gm36644,nan
Gm45367,nan
Fam228b,A830093I24Rik
Gm3667,nan
Gm15851,nan
Olfr1469,GA_x6K02T2RE5P-3743369-3744289|MOR202-11
Olfr1248,MOR231-10|GA_x6K02T2Q125-51059648-51058725
Mir669e,Mirn669e|mmu-mir-669e
Gm5777,nan
Gm45575,nan
Paqr4,1500004C10Rik
Coa4,5330414O08Rik|Chchd8
Zfp683,Hobit
Gm50378,nan
Ppp2r5b,B'beta
Gm28231,nan
Dgat2,0610010B06Rik
Gm15506,nan
Mir465c-2,mmu-mir-465c-2|Mirn465c-2
Kcng2,nan
Gm14653,EG623678
Gm29132,nan
Prb1,proline-rich proteoglycan 2
Gm18189,nan
Gm29778,nan
C1galt1c1,Cosmc|1500002I11Rik|C81205
Gm44932,nan
Eif2b5,nan
A830012C17Rik,nan
Gm29243,nan
Gm17931,nan
Gm47867,nan
Abhd12b,LOC328121
Ddx39b,D17H6S81E-1|0610030D10Rik|Bat1a|Bat1|Bat-1
Vmn2r62,nan
Znhit3,Trip3
Gm43054,nan
Trim7,nan
Plcg1,Plc-1|Cded|Plc-gamma1|Plcg-1
Tnpo1,Kpnb2|D13Ertd688e
Gm9805,nan
Gm43016,nan
Tmem104,C630005D06Rik
1700110C19Rik,nan
Gm48387,nan
Gm17522,nan
A930029G22Rik,nan
Gm14631,nan
Gm49791,nan
Polh,RAD30A
Vmn1r-ps9,Gm3343
Lyrm4,LOC380840
U2af1,35kDa|2010107D16Rik
Gm27198,nan
Gm8271,nan
Gm28172,nan
Gm5309,nan
Emid1,Emu1|CO-5
Dynlt3,2310075M16Rik|Tcte1l
Gm34799,nan
Gsx2,Gsh2|Gsh-2
Gm23062,nan
Trdv3,nan
Gm36401,nan
Nanos2,nos2
AC127285.1,nan
Gm12248,nan
Gm28685,nan
Gm12441,nan
Gm49671,nan
Psg26,EG574429|cea14
Gm47040,nan
Gm42068,nan
A230052G05Rik,nan
Ifi208,E430029J22Rik|Pydc3|Pyr-rv1
Atp1b2,Amog|Atpb-2
Ptpn23,PTP-TD14
Gm50403,nan
Gm34121,nan
Gm12798,nan
Gm22554,nan
Gm14751,nan
Gm25789,nan
Igkv4-70,LOC385120|Gm1502
Gm24435,nan
Pias4,PIASy
Gm39318,nan
Mrln,MLN|2310015B20Rik|Linc-RAM
Gm49516,nan
Ifna15,Ifnaa|Gm12597
Gm20926,nan
Tacr1,SPr|NK1-R|NK1 receptor|Tac1r|substance p receptor|NK-1R|neurokinin receptor 1
Cdsn,nan
Gm50397,nan
Prps1,Prps-1|2310010D17Rik
Gm17046,nan
Gm5737,nan
Pik3cd,2410099E07Rik|2610208K16Rik|p110delta
Bco2,Bcdo2|beta-diox-II|CMO2|B-diox-II|Bcmo2
Smo,E130215L21Rik
1700020D05Rik,nan
Gm48128,nan
Apobr,Apob-48r|Apob48r
Gm30192,nan
Gm42420,Gm43816
Pah,nan
Snord73a,U73a|Rnu73a
Gm47226,nan
Gm13726,nan
Rpl19,nan
Gm48031,nan
Raet1d,RAE-1delta
Olfr962-ps1,Gm5015|MOR224-15_p|GA_x6K02T2PVTD-33354864-33355641
Gm23461,nan
Gm49511,nan
Gm15864,nan
Pole2,DNA polymerase epsilon small subunit
Gm23540,nan
Cnp,Cnp-1|Cnp1|CNPase
Col4a3bp,GPBP|2810404O15Rik|9230101K08Rik|ceramide transport protein|Cert
Gm16103,nan
Gm21093,nan
D5Ertd615e,nan
Gm48948,nan
Gm28184,nan
Tspan8,Tm4sf3|E330007O21Rik
Gm37685,nan
Gm16569,nan
Vmn2r10,V2r16|VR16
Cfl1,cofilin|n-cofilin|Cof
Gm15508,nan
A130071D04Rik,nan
Gm13839,nan
Abca6,6330565N06Rik
Gm28224,nan
Mettl21e,4832428D23Rik|LOC381340
ETV3L,nan
Rab9,2410064E05Rik|SID 99
Gm45459,nan
Gm36101,nan
Gm49064,nan
Gm32200,nan
n-R5s118,nan
Btn2a2,nan
Gm7570,nan
5430430K15Rik,nan
Gm41231,Gm45369
Gm20800,nan
Slc41a2,A230035L05Rik
Prmt8,Hrmt1l4|Hrmt1l3
Gm11434,nan
Fbxo15,Fbx15|ecat3
Dna2,E130315B21Rik|Dna2l
Ifi214,Pyhin-B|BC094916
Gm25934,nan
Gm21971,nan
Gm14858,nan
Gm31182,nan
Sox1ot,Gm5607
Olfr1543-ps1,GA_x6K02T2PVTD-32149195-32150205|MOR167-5P|Olfr903-ps1
Gm24939,nan
Sh2d4a,SH2A|2210402M20Rik
Dpep1,MBD
Gm23270,nan
Hspa14,HSP70L1|Hsp70-4|70kDa|NST-1
Gm18367,nan
Zdhhc9,9530098M12Rik
Olfr447,MOR261-1|GA_x6K02T2P3E9-4647978-4647046
Zfyve21,1110013H04Rik|C85416
Klra2,Ly49b
Lce3e,2310001H18Rik
Gm28697,nan
Gm11543,nan
Gm5249,nan
Stac2,24b2|24b2/STAC2
Gm22814,nan
Gm22456,nan
Pdzk1ip1,2700030M23Rik|0610007F13Rik|Map17
Gm18747,nan
Nrxn3,9330112C09Rik|D12Bwg0831e|neurexin III alpha|4933401A11Rik|neurexin III beta
LT629154.5,nan
Gm40438,nan
H2al1m,1700012L04Rik
A930028O11Rik,nan
Mir382,Mirn382|mmu-mir-382|mir 382
Gm6684,nan
Gm11465,nan
Gm22886,nan
Gm11528,nan
Smim18,2700090O03Rik
Cmya5,Myospryn|2310076E16Rik|2310076E21Rik
Mcrs1,P78|MSP58|C78274|ICP22BP
Gm17638,nan
Sectm1a,nan
Haus5,2310022K01Rik
Nop56,Nol5a|NOP56|56kDa with KKE/D repeat|2310044F10Rik
Gm12420,nan
Olfr143,MOR170-6|GA_x6K02T2PVTD-31941084-31942025|K18
Nfix,nan
Cyp24a1,Cyp24|CP24|25-hydroxyvitamin D-24-hydroxylase|24-OHase
1700065L07Rik,nan
Arf2,nan
Gm38047,nan
Gm43275,nan
Lrp8,4932703M08Rik|apoER2|Lr8b
Gm37686,nan
Gm21488,nan
Slc22a1,Orct|Orct1|Lx1|Oct1
4933406K04Rik,nan
Gm6358,nan
Gm14573,nan
Nprl2,NPR2L|NPRL2|G21|Tusc4|2810446G01Rik
Mir7079,mmu-mir-7079
Gm38183,nan
Gm29561,nan
Tnip1,ABIN1|A20-binding inhibitor of NF-kappa B activation|Nef|VAN
Gm21462,nan
Gm23810,nan
Mir130c,mmu-mir-130c
Gm7674,nan
Gm37428,nan
Scgb1b1-ps,Abpa1-ps
1810044K17Rik,Gm49724
Gm44705,nan
Treml2,LOC328833
Gask1b,2210419I08Rik|Ened|Fam198b|1110032E23Rik
Gkn1,BRICD1|2200002K21Rik|AMP-18
Lmo7,LOC380928|FBXO20
Gm6520,nan
Gm11531,nan
Gm15462,nan
Mir3102,mmu-mir-3102
Skint3,A430090E18Rik
Tesmin,tesmin|Mtl5
Gm29479,nan
Gm8906,nan
Rnmt,2610002P10Rik
Tmem117,B930062P21Rik
5830444B04Rik,nan
Slc18b1,1110021L09Rik
2010003K11Rik,nan
Mrvi1,Ris1
Cabp7,calneuron II
Tbc1d4,AS160|5930406J04Rik
Gm43407,nan
Gm24127,nan
Gm27343,nan
Gm47442,nan
Gm16451,nan
Spag8,nan
Olfr868,MOR145-4|GA_x6K02T2PVTD-13841888-13842802
Gm47522,nan
Gm28194,nan
Vmn2r45,nan
Gm8748,nan
1700029N11Rik,nan
Rfx2,5430432H19Rik
Gm43794,nan
Gm11953,nan
Mrgprx2,Mrgprb10|MrgB10
Gm14083,nan
Slc6a7,Prot
Olfr1282,GA_x6K02T2Q125-72387537-72386620|MOR248-2|Olfr1557|MOR248-16
Cnrip1,5330437A18Rik|3110054C06Rik|1500041B16Rik
Gm48120,nan
Efr3a,D030063F01Rik|C920006C10Rik|A130089M23Rik
Gm23950,nan
Gm22495,nan
Mir193b,mmu-mir-193b|Mirn193b
Agfg2,Hrbl|A630095P14Rik
Gm29138,nan
Gm38294,nan
Gm48984,nan
Kif23,3110001D19Rik|Knsl5|MKLP-1|CHO1|C87313|MKLP1
Ddx41,2900024F02Rik
Gm43035,nan
Gm5363,nan
Gm11779,nan
Gm15554,EG546667
Mir6973b,mmu-mir-6973b
Slc35a1,nan
Gm12019,nan
Gm44832,nan
Rps7,S7|Mtu
Gm47288,nan
Gm7745,nan
Gm6541,nan
Dsp,2300002E22Rik|rul|DP|5730453H04Rik
Nat8f6,Gm11128
Gm5842,nan
Tmem147,2010004E11Rik|5033425B17Rik
Taf9,Taf2g|2310012M09Rik
Sult2a-ps3,Gm15437
Gm10143,nan
Odam,2310011G06Rik
Gm23003,nan
Gm36669,nan
Faap100,2310003H01Rik
4933429O19Rik,nan
Gm47440,nan
Gm15337,nan
Mrm3,Rnmtl1|HC90|4833420N02Rik
Gm25164,nan
Tcerg1l,5730476P14Rik
Gm25654,nan
Snord2,nan
Glb1l,4833408P15Rik
Cilp2,1110031K21Rik|CLIP-2
Gm16027,nan
Gm26045,nan
D030040B21Rik,nan
Sapcd1,G7d|Ng23
Traf5,nan
Morf4l1,TEG-189|MORFRG15|Tex189|MRG15
Gm48329,nan
Dcn,DC|SLRR1B
Gm24631,nan
Gm22730,nan
Bcl2l13,Mil-1|BCL-RAMBO|Mil1|E430016C20Rik
Gm43679,nan
4933402J07Rik,nan
Cyp27b1,Pddr|1alpha(OH)ase|Cyp40|VddrI|Vddr|25-hydroxyvitamin D3 1alpha-hydroxylase|Cyp27b|25(OH)D 1alpha-hydroxylase|Cp2b|P450c1|P450VD1alpha|Cyp1|Vdd1
BC046251,nan
Scgb1b7,Gm6662|Abpa7
Gsta1,Gst2-1
Gm2768,nan
Gm29618,nan
Lrrc49,D430025H09Rik
Olfr885,MOR162-12|GA_x6K02T2PVTD-31740639-31741568
Gm12478,nan
Gm28649,nan
Gm48127,nan
Ccl9,MIP-1 gamma|CCF18|MRP-2|Scya9|Scya10
Mir146,miR-146a|mmu-mir-146|mmu-mir-146a|Mirn146
Gm14664,nan
Gm44414,nan
Gm26761,nan
Gm18865,nan
Gm43976,nan
Vmn1r-ps125,Gm11323|Gm11332
E2f7,E2F7|D10Ertd739e|A630014C11Rik
Gm24768,nan
Gm47592,nan
Cd209g,2310066I10Rik
Zfp263,1200014J04Rik|mFPM315|NT2
Mir376a,mmu-mir-376a|mir 376a|Mirn376a
Gm49259,nan
Ermp1,D19Wsu12e|b2b2633Clo|D19Ertd410e
Gm2199,nan
Gm13807,nan
Gm14905,nan
Gm20488,nan
Vars,D17H6S56E|Bat-6|Vars2|Bat6|G7a
Gm5917,nan
St3gal2,ST3GalII|Siat5
Olfr1153,MOR177-7|GA_x6K02T2Q125-49395950-49396882
Nup155,D930027M19Rik
Fancd2os,4931417G12Rik
Gm3527,nan
Gm6562,nan
Ighv1-48,nan
Rab7,nan
Gm14224,nan
Gm6200,nan
Gm24304,nan
Gm22993,nan
Gm20102,nan
Gm12760,nan
Gm25098,nan
Gm30459,nan
AC161520.1,nan
Smarcb1,Ini1|integrase interactor 1|Baf47|Snf5|SNF5/INI1
Hspa8,Hsc70|Hsc73|2410008N15Rik|Hsp73|Hsc71
Vmn2r-ps111,nan
Gm23500,nan
Gm25812,nan
Gm45513,nan
Adam15,MDC15|metargidin
Tlx3,Tlx1l2|Rnx|Hox11l2
Cyp3a41a,Cyp3a41|steroid inducible
Gm18334,nan
Casp4,ich-3|Caspase-11|Casp11
Impdh2,IMP dehydrogenase type II
n-R5s113,nan
Ip6k3,Ihpk3|D830007E07Rik
Gm39321,nan
Ap5z1,C330006K01Rik
Gm15325,nan
Olfr1059-ps1,GA_x6K02T2Q125-47858973-47858405|MOR190-6_p
Gm24403,nan
Rnu3a,nan
Pou6f1,2310038G18Rik|Emb|cns-1
Kcnk6,Toss|D7Ertd764e|Twik2
Gm23115,nan
Gm11561,nan
Gm25951,nan
Rdh14,3110030G19Rik|PAN2
Nusap1,2610201A12Rik|NuSAP
Dcst1,A330106H01Rik
Gm29046,nan
Gm45263,nan
Rps15-ps3,Gm5508
Onecut2,Oc2|OC-2
Gm50271,nan
D030024E09Rik,nan
Gm43239,nan
Gm44446,nan
Spata32,4933400C05Rik
Rhoq,Arhq|TC10
Gm22743,nan
Lim2,19kDa|MP19|nan
Gm38229,nan
9130019O22Rik,nan
Gm13966,nan
Lrp2bp,4930479L12Rik|1700113N17Rik|MegBP
Gm24092,nan
Cers6,Lass6|CerS6|4732462C07Rik|similar to TRH1|T1L
Rps11-ps3,Gm11828
Gm23777,nan
Gm49615,nan
Mcts1,MCT-1|1500019M23Rik
S100a11,S100a14|S100c|Emap1|cal|calgizzarin
Lrrc25,Mapa
Gm26922,nan
Gm44813,nan
Pcbp3,AlphaCP-3
AC140982.1,nan
Aqp2,nan
Vmn1r-ps53,Gm6922
Gm22216,nan
Gm19391,Gm43223
Gm10482,EG433844
Gm9463,nan
Ubr1,E3 alpha
Vmn1r-ps135,nan
BC080695,nan
Fance,2810451D06Rik
Hoxd12,Hox-5.6|Hox-4.7
Sec11c,Sec11l3|1810029G24Rik
Gm18526,nan
Zscan25,Zfp498|EG666311
Cd69,VEA|AIM|5830438K24Rik
Gm17934,nan
Ryr1,calcium release channel isoform 1|skrr|Ryr
Gm47935,nan
Gm10263,nan
Gm42928,nan
C030029H02Rik,nan
Dnajc14,5730551F12Rik|HDJ3|LIP6|DRIP78
Gm47279,nan
Snx18,Snag1
Gm24608,nan
Gm44213,nan
Gm15089,nan
4933416E03Rik,nan
Zfp939,9430025M13Rik
Gm48608,nan
AI646519,Peat|OTTMUSG00000015701
Fam187a,4933439F11Rik
Hira,D16Ertd95e|Gm15797|Tuple1
Gm3160,nan
Hcls1,HS1
Gm44321,nan
Gm18562,nan
Mpv17,Tg.Mpv17
Miip,D4Wsu114e
Parp2,C78626|Adprt2|PARP-2|Adprtl2|Aspartl2
Olfr287,GA_x6K02T2NBG7-5548201-5549154|MOR286-1
Nabp1,4930488J04Rik|Nbp1|Obfc2a|4930442A21Rik|4933440J18Rik|4930434H03Rik|Ssb2|5830411E10Rik
Gm42939,nan
Gm44793,nan
Gm6727,nan
Mir7061,mmu-mir-7061
1700111E14Rik,nan
Sult1b1,Dopa/tyrosine sulfotransferase
4930451G09Rik,nan
Gm18342,nan
Gbp2-ps,Gm6243
Tead1,mTEF-1|TEF-1|Tcf13|Gtrgeo5|2610024B07Rik|B230114H05Rik|TEAD-1
Vmn1r60,Gm7184
Scd4,nan
Gm8644,nan
1810024B03Rik,nan
Gm43354,nan
Gm10177,nan
Mir467d,mmu-mir-467d|Mirn467d
Gm37342,nan
Gm42650,nan
Gtdc1,E330008O22Rik
Gm32305,nan
Gm28301,nan
Tfap4,bHLHc41|Tcfap4|AP-4|D930048N17Rik
Mmp9,B/MMP9|Gel B|Gelatinase B|Clg4b|MMP-9
Dstn,corn1|2610043P17Rik|sid23p|ADF
CR536609.1,nan
Gm25198,nan
Gm28082,nan
Adgrl3,lectomedin 3|5430402I23Rik|D130075K09Rik|LEC3|Lphn3
Trim2,narf|neural activity-related ring finger protein
Cnih1,Cnih
Gm23738,nan
Gm10120,nan
Gm20932,nan
Ear1,nan
Mir707,Mirn707|mir 707|mmu-mir-707
Cdk5rap2,2900018K03Rik|an
Wnt5b,Wnt-5b
Spint3,Gm14315
Dpp6,Dpp-6|LOC384168|In(5)6H-p|Rw|B930011P16Rik|Peplb
Gm36388,nan
Gm18825,nan
Nfkb1,NF-kappaB|p50 subunit of NF kappaB|NF kappaB1|nuclear factor kappaB p50|p50/p105|NF-kappaB p50|p50
Gm25117,nan
Fbn2,sy|Fib-2|Sne
Gm14182,nan
Mfsd14b,Hiatl1|5730414C17Rik
Gm47316,nan
Fndc4,2810430J06Rik|FRCP1|6330410H20Rik
Gm28535,nan
Eef1akmt1,2510005D08Rik|Ayu21-96|Gt(Ayu21)96Imeg|N6amt2|GtAyu21-96
Zdhhc7,nan
Olfr336-ps1,GA_x6K02T2NLDC-33022978-33023922|MOR136-15P
Fcmr,Faim3|FcmuR|1810037B05Rik
Gm38078,nan
1700030J22Rik,nan
Gm17205,nan
Rpl21-ps1,Gm5534
Gm43023,nan
Mir7231,mmu-mir-7231
Ciao2a,Fam96a|5730536A07Rik
Gm11572,nan
Gm29219,nan
Angptl4,HFARP|BK89|FIAF|NG27
Gm18959,nan
Gm32005,Gm45905
Gm47924,nan
Cyp2b23,EG243881
Gm25677,nan
Cpne3,5730450C07Rik|CPN3|PRO1071|5430428M23Rik
Gm29202,nan
Gm22039,nan
Gm18237,nan
Mir669n,mmu-mir-669n
Gm21112,nan
Nxnl1,Txnl6|A930031O08Rik|RdCVF
Acss2,AceCS1|Acas2|Acas1|Acs1|acetyl-CoA synthetase 1|ACAS
H2-M1,H-2M1|Mb1
B230110G15Rik,nan
Lpar6,P2y5|2610302I02Rik|P2ry5
4930404O17Rik,nan
Gm47667,nan
Snord89,MBII-289
Gm16439,nan
Snord92,MBII-316
Gm49751,nan
Mir1968,mmu-mir-1968
Gm25264,nan
Defa25,Defcr25
H2al1j,Gm4906
Gm20541,nan
Ncoa1,SRC-1|bHLHe74|steroid receptor coactivator-1|KAT13A|SRC-a/NCoA-1|SRC1
A030005K14Rik,nan
Gm33037,nan
Coro6,clipin E
Mir7673,mmu-mir-7673
Gm22044,nan
Olfr733,GA_x6K02T2PMLR-5992342-5991416|MOR241-2
Gm6618,nan
Gm49077,nan
Gm16551,nan
4930449E01Rik,nan
Insyn1,6030419C18Rik
Mir124a-3,Mirn124a-3|mmu-mir-124a-3|mir-124a-3|mmu-mir-124-3
Slc39a2,zip2|F730005G13Rik
Mir7086,mmu-mir-7086
Gm14797,nan
CAAA01144662.1,nan
G430095P16Rik,nan
A930002H24Rik,nan
Ldah,1110057K04Rik
Gm16304,nan
Gm5120,nan
Nxpe1-ps,Fam55a|EG640268|Fam55a-ps
Gm46578,nan
Cntrobos,1700067G03Rik
Nsa2,Nsa2p|LNR42|5730427N09Rik|Yr29
Gm13064,nan
Il2rg,common cytokine receptor gamma chain|gamma(c)|CD132|gc|gammaC|[g]c|common gamma chain|gamma C receptor
Gm23079,nan
Gm45227,nan
Lzts2,nan
Gm16038,nan
Gm23470,nan
Gm44230,nan
Gm12956,nan
Dnttip1,6430706C13Rik
Gm49884,nan
Mex3c,BM-013|A130001D14Rik|Rkhd2
5730460C07Rik,nan
Gtpbp4-ps4,Gm27260
Mfap4,1110007F23Rik
Gm29199,nan
Gm4587,nan
Gm18014,nan
Gm47153,nan
Gm43489,nan
Olfr670,GA_x6K02T2PBJ9-7589577-7588639|MOR32-8
Scgb1b22-ps,Abpa22-ps
Pacc1,Tmem206|2310028N02Rik
Gm45203,nan
Gm1972,nan
Gm19010,nan
Wrnip1,WHIP|4833444L21Rik
Brd4,WI-11513|MCAP|HUNK1
Shfl,A230050P20Rik
Gm43311,nan
Gm43496,nan
Gm28398,nan
Gm39154,Gm45491
Ppp1r42,1700011J18Rik|Lrrc67|4930418G15Rik
Gm45289,nan
Gm29895,Gm45287
Gm11775,nan
Olfr476,GA_x6K02T2PBJ9-10296787-10297719|MOR204-3
Gpx3,EGPx|GPx|plasma GPx|extracellular GPx
Olfr925-ps1,GA_x6K02T2PVTD-32564720-32565621|MOR171-36P
Xpc,nan
Gm17166,nan
Gm6081,nan
Ptgfrn,4833445A08Rik|CD9P-1
Insm2,mlt 1
Gm9227,nan
Gm19739,nan
Il1a,Il-1a
Olfr990-ps1,GA_x6K02T2Q125-46865672-46864768|MOR203-6P
Gm13000,nan
Gm10764,nan
Gm18451,nan
Gm45041,nan
Gm43865,nan
Gm22015,nan
mt-Th,tRNA-His|TrnH tRNA|tRNA
Mir7669,mmu-mir-7669
Gm9946,EG330403
Gm8229,nan
Gm24566,nan
Uxs1,1600025I13Rik
Gm49083,nan
Gm42678,nan
Gm22882,nan
Gm24775,nan
Gm19950,nan
C5ar2,Gpr77|E030029A11Rik|C5L2
1700031F10Rik,nan
Gm28561,nan
Olfr773,MOR114-15|GA_x6K02T2PULF-10872859-10871923|Olfr773-ps1
Serpinb6e,Gm11396|ovalbumin|SPI3B
Gm42769,nan
2210017I01Rik,nan
Gm16220,nan
Gm9655,nan
Mdfi,I-mfa|I-mf
S100a4,Mts1|pk9a|42a|FSp1|calvasculin|metastasin|PeL98|18A2|Capl
Tmem181a,5930418K15Rik|Gpr178|Tmem181|C76977
Gm48845,nan
Gm34105,nan
Gm19197,nan
Ifi205,D3
Ovgp1,Chit5|OGP|muc9|mucin 9|oviductin|MOGP
Ssx9,Ssxb4
Gm4903,nan
Gm28112,nan
Gm12008,nan
Gm21981,nan
4930518I17Rik,nan
Nckap5los,4921518J05Rik
Ngb,nan
Ptger2,EP2 receptor|EP2|Ptgerep2
Gm36406,Gm43996
Rab5a,2410015H04Rik
Gm31013,nan
Tmprss12,4930478A21Rik
Mir129-1,mmu-mir-129-1|Mirn129b|Mirn129-1
Fubp1,9530027K12Rik|Fubp|FBP|Fubp4
Gm37706,nan
Zfp692,Zfp692-ps
Gm17941,nan
Cenpv,3110013H01Rik|Prr6
Txlnb,Mdp77|2310001N14Rik
Gm42550,nan
Gm44206,nan
Gm28847,nan
Gm44550,nan
Zfp282,HUB1
Gm15643,nan
Gm36635,nan
Zfp267,D3Ertd254e
4930474H20Rik,nan
Adck1,2610005A10Rik
Gm17057,nan
Bnip3,Nip3
Klc3,nan
Fmnl3,Wbp3|2700073B04Rik
Adh4,mouse class II type ADH|Adh2
Gm49287,nan
Gm13497,nan
Olfr615,MOR19-2|GA_x6K02T2PBJ9-6284902-6285843
Dph1,Ovca1|4930488F09Rik|Dph2l1
Gm10779,nan
Tmem145,B930076A02Rik
Gm22975,nan
Gm43530,nan
Thoc7,1500006O09Rik|9230101K24Rik
Mus81,1200008A18Rik
Tpt1-ps3,Gm14456
Gm48147,nan
Gm7542,nan
Gm37060,nan
Gm11358,nan
Kcp,Crim2|KCP|LOC333088
Tmem252,E030010A14Rik
Actn3,nan
Tnfaip8l1,2600017J23Rik
Gm29022,nan
Gm8423,nan
Gm14451,nan
Gm49811,nan
Gm43403,nan
Gm20342,nan
Ywhaz,1110013I11Rik|14-3-3 zeta
Speer9-ps1,SPEER-9
Mir6389,mmu-mir-6389
Gpc3,OCI-5
Pop5,Rnasep3|1500019J17Rik|2700077E03Rik
Mark4-ps,Gm9221
Gm2361,nan
Plet1os,2310014F07Rik
Gm26244,nan
Gm4573,nan
Trav14n-1,Gm10896|ENSMUSG00000072532
Smt3h2-ps,Sfc5
Gm50092,nan
Gm2381,nan
Olfr1200,MOR225-12|GA_x6K02T2Q125-50243231-50242221
Gm35154,nan
Gm3321,nan
Gm2345,nan
Gm18627,nan
Rbm45,G430095G15Rik|Drbp1|Drb1
Gm32842,nan
Gm5466,nan
Gm27359,nan
Btbd35f14,Gm2933
Gm26971,nan
Gm45689,nan
Saxo1os,4930457A20Rik|Fam154aos
Zfhx4,Zfh-4|C130041O22Rik|Zfh4
Dnajc2,Mida1|Zrf2|Zrf1
Gm47185,nan
Lair1,D7Bwg0421e|5133400O11Rik|mLair-1|Lair-1
AC119998.1,nan
Gm18722,nan
Mir6481,mmu-mir-6481
Gm11766,nan
Psma7,C6-I
H2-Q6,0610037M15Rik|H-2Q6|Qa6|Qa-6
Gm18042,nan
Rnu3b1,Rnu3b-1
A730094K22Rik,nan
Rpl7a-ps2,Gm4809
Gm43551,nan
Olfr504,MOR40-7P|MOR40-15|GA_x6K02T2PBJ9-10895499-10894543
Gm49346,nan
Vmn1r-ps139,nan
Gm46231,nan
Dsn1,1700022L09Rik
Slco1a5,Oatp3|Slc21a7
Idua,nan
Vmn2r-ps21,Gm8448
Gm2223,nan
Gm11635,nan
Gm8880,nan
Gm25930,nan
Gm3257,nan
Gm29363,nan
Slc18a3,VAT|VAChT
Gm11496,nan
Gm42906,nan
